constructorStandingsId,raceId,constructorId,points,position,positionText,wins
11157,758.0,197,8.0,8,8,0
11158,758.0,198,2.0,9,9,0
11159,758.0,176,0.0,10,10,0
11160,758.0,199,0.0,11,11,0
11161,759.0,45,326.0,1,1,8
11162,759.0,185,168.0,2,2,1
11163,759.0,6,106.0,3,3,0
11164,759.0,137,103.0,4,4,0
11165,759.0,192,91.0,5,5,0
11166,759.0,114,90.0,6,6,0
11167,759.0,186,15.0,7,7,0
11168,759.0,197,8.0,8,8,0
11169,759.0,198,2.0,9,9,0
11170,759.0,176,0.0,10,10,0
11171,759.0,199,0.0,11,11,0
11172,760.0,45,366.0,1,1,9
11173,760.0,185,188.0,2,2,1
11174,760.0,137,121.0,3,3,0
11175,760.0,6,116.0,4,4,0
11176,760.0,192,98.0,5,5,0
11177,760.0,114,96.0,6,6,0
11178,760.0,186,15.0,7,7,0
11179,760.0,197,8.0,8,8,0
11180,760.0,198,2.0,9,9,0
11181,760.0,176,0.0,10,10,0
11182,760.0,199,0.0,11,11,0
11183,761.0,45,393.0,1,1,9
11184,761.0,185,219.0,2,2,2
11185,761.0,6,142.0,3,3,0
11186,761.0,137,135.0,4,4,0
11187,761.0,192,98.0,5,5,0
11188,761.0,114,97.0,6,6,0
11189,761.0,186,17.0,7,7,0
11190,761.0,197,8.0,8,8,0
11191,761.0,198,2.0,9,9,0
11192,761.0,176,0.0,10,10,0
11193,761.0,199,0.0,11,11,0
11194,762.0,45,411.0,1,1,9
11195,762.0,185,254.0,2,2,3
11196,762.0,6,160.0,3,3,0
11197,762.0,137,150.0,4,4,0
11198,762.0,114,105.0,5,5,0
11199,762.0,192,103.0,6,6,0
11200,762.0,186,19.0,7,7,0
11201,762.0,197,8.0,8,8,0
11202,762.0,198,2.0,9,9,0
11203,762.0,176,0.0,10,10,0
11204,762.0,199,0.0,11,11,0
11205,763.0,45,454.0,1,1,10
11206,763.0,185,272.0,2,2,3
11207,763.0,137,177.0,3,3,0
11208,763.0,6,162.0,4,4,0
11209,763.0,114,110.0,5,5,0
11210,763.0,192,109.0,6,6,0
11211,763.0,186,19.0,7,7,0
11212,763.0,197,8.0,8,8,0
11213,763.0,198,2.0,9,9,0
11214,763.0,176,0.0,10,10,0
11215,763.0,199,0.0,11,11,0
11216,764.0,45,479.0,1,1,11
11217,764.0,185,305.0,2,2,3
11218,764.0,137,187.0,3,3,0
11219,764.0,6,178.0,4,4,0
11220,764.0,192,117.0,5,5,0
11221,764.0,114,111.0,6,6,0
11222,764.0,186,27.0,7,7,0
11223,764.0,197,8.0,8,8,0
11224,764.0,198,2.0,9,9,0
11225,764.0,176,0.0,10,10,0
11226,764.0,199,0.0,11,11,0
11227,765.0,45,522.0,1,1,12
11228,765.0,185,332.0,2,2,3
11229,765.0,137,201.0,3,3,0
11230,765.0,6,178.0,4,4,0
11231,765.0,192,122.0,5,5,0
11232,765.0,114,121.0,6,6,0
11233,765.0,186,29.0,7,7,0
11234,765.0,197,8.0,8,8,0
11235,765.0,198,2.0,9,9,0
11236,765.0,176,0.0,10,10,0
11237,765.0,199,0.0,11,11,0
11238,766.0,45,565.0,1,1,13
11239,766.0,185,342.0,2,2,3
11240,766.0,137,216.0,3,3,0
11241,766.0,6,188.0,4,4,0
11242,766.0,114,143.0,5,5,0
11243,766.0,192,123.0,6,6,0
11244,766.0,186,29.0,7,7,0
11245,766.0,197,8.0,8,8,0
11246,766.0,198,2.0,9,9,0
11247,766.0,176,0.0,10,10,0
11248,766.0,199,0.0,11,11,0
11249,767.0,45,608.0,1,1,14
11250,767.0,185,363.0,2,2,3
11251,767.0,137,238.0,3,3,0
11252,767.0,6,196.0,4,4,0
11253,767.0,114,147.0,5,5,0
11254,767.0,192,123.0,6,6,0
11255,767.0,186,30.0,7,7,0
11256,767.0,197,10.0,8,8,0
11257,767.0,198,2.0,9,9,0
11258,767.0,176,0.0,10,10,0
11259,767.0,199,0.0,11,11,0
11260,768.0,45,651.0,1,1,15
11261,768.0,185,373.0,2,2,3
11262,768.0,137,254.0,3,3,0
11263,768.0,6,210.0,4,4,0
11264,768.0,114,161.0,5,5,0
11265,768.0,192,127.0,6,6,0
11266,768.0,186,30.0,7,7,0
11267,768.0,197,10.0,8,8,0
11268,768.0,198,2.0,9,9,0
11269,768.0,176,0.0,10,10,0
11270,768.0,199,0.0,11,11,0
11271,,45,701.0,1,1,16
11272,,185,405.0,2,2,3
11273,,137,320.0,3,3,0
11274,,6,216.0,4,4,0
11275,,114,181.0,5,5,0
11276,,192,155.0,6,6,0
11277,,186,30.0,7,7,0
11278,,197,10.0,8,8,0
11279,,198,2.0,9,9,0
11280,,176,0.0,10,10,0
11281,,199,0.0,11,11,0
11282,769.0,45,43.0,1,1,1
11283,769.0,6,15.0,2,2,0
11284,769.0,176,14.0,3,3,0
11285,769.0,137,12.0,4,4,0
11286,769.0,185,8.0,5,5,0
11287,769.0,192,7.0,6,6,0
11288,769.0,186,2.0,7,7,0
11289,769.0,114,0.0,8,8,0
11290,769.0,197,0.0,9,9,0
11291,770.0,45,76.0,1,1,1
11292,770.0,6,52.0,2,2,1
11293,770.0,137,30.0,3,3,0
11294,770.0,176,14.0,4,4,0
11295,770.0,186,12.0,5,5,0
11296,770.0,185,11.0,6,6,0
11297,770.0,192,7.0,7,7,0
11298,770.0,197,0.0,8,8,0
11299,770.0,114,0.0,9,9,0
11300,770.0,200,0.0,10,10,0
11301,771.0,45,119.0,1,1,2
11302,771.0,6,79.0,2,2,1
11303,771.0,137,48.0,3,3,0
11304,771.0,176,19.0,4,4,0
11305,771.0,185,13.0,5,5,0
11306,771.0,186,12.0,6,6,0
11307,771.0,192,7.0,7,7,0
11308,771.0,197,6.0,8,8,0
11309,771.0,114,0.0,9,9,0
11310,771.0,200,0.0,10,10,0
11311,772.0,45,159.0,1,1,3
11312,772.0,6,107.0,2,2,1
11313,772.0,137,61.0,3,3,0
11314,772.0,185,23.0,4,4,0
11315,772.0,176,19.0,5,5,0
11316,772.0,197,12.0,6,6,0
11317,772.0,186,12.0,7,7,0
11318,772.0,192,11.0,8,8,0
11319,772.0,114,0.0,9,9,0
11320,772.0,200,0.0,10,10,0
11321,773.0,45,202.0,1,1,4
11322,773.0,6,132.0,2,2,1
11323,773.0,137,81.0,3,3,0
11324,773.0,185,30.0,4,4,0
11325,773.0,176,19.0,5,5,0
11326,773.0,197,16.0,6,6,0
11327,773.0,186,14.0,7,7,0
11328,773.0,192,11.0,8,8,0
11329,773.0,114,0.0,9,9,0
11330,773.0,200,0.0,10,10,0
11331,774.0,45,242.0,1,1,5
11332,774.0,6,158.0,2,2,1
11333,774.0,137,81.0,3,3,0
11334,774.0,185,52.0,4,4,0
11335,774.0,176,21.0,5,5,0
11336,774.0,192,17.0,6,6,0
11337,774.0,197,16.0,7,7,0
11338,774.0,186,15.0,8,8,0
11339,774.0,114,4.0,9,9,0
11340,774.0,200,0.0,10,10,0
11341,775.0,45,285.0,1,1,6
11342,775.0,6,180.0,2,2,1
11343,775.0,137,104.0,3,3,0
11344,775.0,185,54.0,4,4,0
11345,775.0,197,23.0,5,5,0
11346,775.0,176,21.0,6,6,0
11347,775.0,192,21.0,7,7,0
11348,775.0,186,15.0,8,8,0
11349,775.0,114,4.0,9,9,0
11350,775.0,200,0.0,10,10,0
11351,776.0,45,328.0,1,1,7
11352,776.0,6,192.0,2,2,1
11353,776.0,137,129.0,3,3,0
11354,776.0,185,55.0,4,4,0
11355,776.0,192,31.0,5,5,0
11356,776.0,197,29.0,6,6,0
11357,776.0,176,21.0,7,7,0
11358,776.0,186,19.0,8,8,0
11359,776.0,114,4.0,9,9,0
11360,776.0,200,0.0,10,10,0
11361,777.0,45,371.0,1,1,8
11362,777.0,6,211.0,2,2,1
11363,777.0,137,151.0,3,3,0
11364,777.0,185,63.0,4,4,0
11365,777.0,192,39.0,5,5,0
11366,777.0,197,29.0,6,6,0
11367,777.0,176,21.0,7,7,0
11368,777.0,186,19.0,8,8,0
11369,777.0,114,5.0,9,9,0
11370,777.0,200,0.0,10,10,0
11371,778.0,45,383.0,1,1,8
11372,778.0,6,236.0,2,2,2
11373,778.0,137,151.0,3,3,0
11374,778.0,185,96.0,4,4,0
11375,778.0,192,39.0,5,5,0
11376,778.0,197,35.0,6,6,0
11377,778.0,186,31.0,7,7,0
11378,778.0,176,22.0,8,8,0
11379,778.0,114,17.0,9,9,0
11380,778.0,200,0.0,10,10,0
11381,779.0,45,426.0,1,1,9
11382,779.0,6,242.0,2,2,2
11383,779.0,137,161.0,3,3,0
11384,779.0,185,108.0,4,4,0
11385,779.0,197,50.0,5,5,0
11386,779.0,192,49.0,6,6,0
11387,779.0,186,35.0,7,7,0
11388,779.0,176,23.0,8,8,0
11389,779.0,114,17.0,9,9,0
11390,779.0,200,0.0,10,10,0
11391,780.0,45,451.0,1,1,10
11392,780.0,6,270.0,2,2,2
11393,780.0,137,188.0,3,3,0
11394,780.0,185,113.0,4,4,0
11395,780.0,192,63.0,5,5,0
11396,780.0,197,50.0,6,6,0
11397,780.0,186,35.0,7,7,0
11398,780.0,176,25.0,8,8,0
11399,780.0,114,17.0,9,9,0
11400,780.0,200,0.0,10,10,0
11401,781.0,45,463.0,1,1,10
11402,781.0,6,310.0,2,2,3
11403,781.0,137,198.0,3,3,0
11404,781.0,185,139.0,4,4,0
11405,781.0,192,69.0,5,5,0
11406,781.0,197,50.0,6,6,0
11407,781.0,186,41.0,7,7,0
11408,781.0,176,26.0,8,8,0
11409,781.0,114,17.0,9,9,0
11410,781.0,200,0.0,10,10,0
11411,782.0,45,506.0,1,1,11
11412,782.0,6,337.0,2,2,3
11413,782.0,137,208.0,3,3,0
11414,782.0,185,139.0,4,4,0
11415,782.0,192,77.0,5,5,0
11416,782.0,197,60.0,6,6,0
11417,782.0,186,44.0,7,7,0
11418,782.0,176,26.0,8,8,0
11419,782.0,114,17.0,9,9,0
11420,782.0,200,0.0,10,10,0
11421,783.0,45,531.0,1,1,12
11422,783.0,6,359.0,2,2,3
11423,783.0,137,220.0,3,3,0
11424,783.0,185,149.0,4,4,0
11425,783.0,192,92.0,5,5,0
11426,783.0,197,66.0,6,6,0
11427,783.0,186,45.0,7,7,0
11428,783.0,176,34.0,8,8,0
11429,783.0,114,19.0,9,9,0
11430,783.0,200,0.0,10,10,0
11431,784.0,45,574.0,1,1,13
11432,784.0,6,374.0,2,2,3
11433,784.0,137,220.0,3,3,0
11434,784.0,185,150.0,4,4,0
11435,784.0,192,102.0,5,5,0
11436,784.0,197,70.0,6,6,0
11437,784.0,186,63.0,7,7,0
11438,784.0,176,36.0,8,8,0
11439,784.0,114,27.0,9,9,0
11440,784.0,200,0.0,10,10,0
11441,785.0,45,617.0,1,1,14
11442,785.0,6,374.0,2,2,3
11443,785.0,137,243.0,3,3,0
11444,785.0,185,172.0,4,4,0
11445,785.0,192,112.0,5,5,0
11446,785.0,197,71.0,6,6,0
11447,785.0,186,65.0,7,7,0
11448,785.0,176,36.0,8,8,0
11449,785.0,114,27.0,9,9,0
11450,785.0,200,0.0,10,10,0
11451,,45,660.0,1,1,15
11452,,6,401.0,2,2,3
11453,,137,253.0,3,3,0
11454,,185,178.0,4,4,0
11455,,192,120.0,5,5,0
11456,,197,76.0,6,6,0
11457,,186,67.0,7,7,0
11458,,176,36.0,8,8,0
11459,,114,27.0,9,9,0
11460,,200,0.0,10,10,0
11461,,45,703.0,1,1,16
11462,,6,428.0,2,2,3
11463,,137,257.0,3,3,0
11464,,185,187.0,4,4,0
11465,,192,136.0,5,5,0
11466,,197,78.0,6,6,0
11467,,186,67.0,7,7,0
11468,,176,36.0,8,8,0
11469,,114,27.0,9,9,0
11470,,200,0.0,10,10,0
11471,786.0,45,43.0,1,1,1
11472,786.0,6,15.0,2,2,0
11473,786.0,137,14.0,3,3,0
11474,786.0,185,12.0,4,4,0
11475,786.0,201,8.0,5,5,0
11476,786.0,192,6.0,6,6,0
11477,786.0,186,3.0,7,7,0
11478,786.0,149,0.0,8,8,0
11479,786.0,114,0.0,9,9,0
11480,786.0,176,0.0,10,10,0
11481,786.0,200,0.0,11,11,0
11482,787.0,45,83.0,1,1,2
11483,787.0,6,33.0,2,2,0
11484,787.0,185,30.0,3,3,0
11485,787.0,137,20.0,4,4,0
11486,787.0,201,18.0,5,5,0
11487,787.0,186,11.0,6,6,0
11488,787.0,192,6.0,7,7,0
11489,787.0,114,1.0,8,8,0
11490,787.0,149,0.0,9,9,0
11491,787.0,176,0.0,10,10,0
11492,787.0,200,0.0,11,11,0
11493,788.0,45,114.0,1,1,3
11494,788.0,6,61.0,2,2,0
11495,788.0,185,57.0,3,3,0
11496,788.0,137,29.0,4,4,0
11497,788.0,201,18.0,5,5,0
11498,788.0,186,17.0,6,6,0
11499,788.0,192,6.0,7,7,0
11500,788.0,114,1.0,8,8,0
11501,788.0,149,0.0,9,9,0
11502,788.0,176,0.0,10,10,0
11503,788.0,200,0.0,11,11,0
11504,789.0,45,157.0,1,1,4
11505,789.0,6,76.0,2,2,0
11506,789.0,185,57.0,3,3,0
11507,789.0,137,51.0,4,4,0
11508,789.0,201,22.0,5,5,0
11509,789.0,186,17.0,6,6,0
11510,789.0,114,10.0,7,7,0
11511,789.0,192,8.0,8,8,0
11512,789.0,149,6.0,9,9,0
11513,789.0,176,0.0,10,10,0
11514,789.0,200,0.0,11,11,0
11515,790.0,45,157.0,1,1,4
11516,790.0,6,109.0,2,2,0
11517,790.0,185,94.0,3,3,1
11518,790.0,137,65.0,4,4,0
11519,790.0,186,26.0,5,5,0
11520,790.0,201,22.0,6,6,0
11521,790.0,192,14.0,7,7,0
11522,790.0,114,12.0,8,8,0
11523,790.0,149,6.0,9,9,0
11524,790.0,176,0.0,10,10,0
11525,790.0,200,0.0,11,11,0
11526,791.0,45,188.0,1,1,5
11527,791.0,6,121.0,2,2,0
11528,791.0,185,112.0,3,3,1
11529,791.0,137,66.0,4,4,0
11530,791.0,192,37.0,5,5,0
11531,791.0,186,30.0,6,6,0
11532,791.0,114,24.0,7,7,0
11533,791.0,201,22.0,8,8,0
11534,791.0,149,6.0,9,9,0
11535,791.0,176,0.0,10,10,0
11536,791.0,200,0.0,11,11,0
11537,792.0,45,223.0,1,1,6
11538,792.0,6,147.0,2,2,0
11539,792.0,185,130.0,3,3,1
11540,792.0,137,81.0,4,4,0
11541,792.0,192,42.0,5,5,0
11542,792.0,186,32.0,6,6,0
11543,792.0,114,24.0,7,7,0
11544,792.0,201,22.0,8,8,0
11545,792.0,149,6.0,9,9,0
11546,792.0,176,0.0,10,10,0
11547,792.0,200,0.0,11,11,0
11548,793.0,45,258.0,1,1,7
11549,793.0,6,177.0,2,2,0
11550,793.0,185,140.0,3,3,1
11551,793.0,137,90.0,4,4,0
11552,793.0,192,59.0,5,5,0
11553,793.0,186,32.0,6,6,0
11554,793.0,114,24.0,7,7,0
11555,793.0,201,22.0,8,8,0
11556,793.0,149,6.0,9,9,0
11557,793.0,176,0.0,10,10,0
11558,793.0,200,0.0,11,11,0
11559,794.0,45,295.0,1,1,8
11560,794.0,6,192.0,2,2,0
11561,794.0,185,168.0,3,3,1
11562,794.0,137,92.0,4,4,0
11563,794.0,192,59.0,5,5,0
11564,794.0,186,36.0,6,6,0
11565,794.0,114,32.0,7,7,0
11566,794.0,201,28.0,8,8,0
11567,794.0,149,6.0,9,9,0
11568,794.0,200,1.0,10,10,0
11569,794.0,176,0.0,11,11,0
11570,795.0,45,335.0,1,1,9
11571,795.0,6,204.0,2,2,0
11572,795.0,185,198.0,3,3,1
11573,795.0,137,92.0,4,4,0
11574,795.0,192,73.0,5,5,0
11575,795.0,186,41.0,6,6,0
11576,795.0,114,32.0,7,7,0
11577,795.0,201,28.0,8,8,0
11578,795.0,149,6.0,9,9,0
11579,795.0,200,1.0,10,10,0
11580,795.0,176,0.0,11,11,0
11581,796.0,45,378.0,1,1,10
11582,796.0,6,224.0,2,2,0
11583,796.0,185,223.0,3,3,1
11584,796.0,137,94.0,4,4,0
11585,796.0,192,74.0,5,5,0
11586,796.0,186,45.0,6,6,0
11587,796.0,114,38.0,7,7,0
11588,796.0,201,28.0,8,8,0
11589,796.0,149,6.0,9,9,0
11590,796.0,200,1.0,10,10,0
11591,796.0,176,0.0,11,11,0
11592,797.0,45,415.0,1,1,11
11593,797.0,185,256.0,2,2,1
11594,797.0,6,242.0,3,3,0
11595,797.0,137,96.0,4,4,0
11596,797.0,192,81.0,5,5,0
11597,797.0,186,45.0,6,6,0
11598,797.0,114,42.0,7,7,0
11599,797.0,201,28.0,8,8,0
11600,797.0,149,6.0,9,9,0
11601,797.0,200,1.0,10,10,0
11602,797.0,176,0.0,11,11,0
11603,798.0,45,455.0,1,1,12
11604,798.0,185,274.0,2,2,1
11605,798.0,6,252.0,3,3,0
11606,798.0,192,103.0,4,4,0
11607,798.0,137,101.0,5,5,0
11608,798.0,114,48.0,6,6,0
11609,798.0,186,45.0,7,7,0
11610,798.0,201,28.0,8,8,0
11611,798.0,149,6.0,9,9,0
11612,798.0,200,1.0,10,10,0
11613,798.0,176,0.0,11,11,0
11614,799.0,45,498.0,1,1,13
11615,799.0,185,290.0,2,2,1
11616,799.0,6,279.0,3,3,0
11617,799.0,137,111.0,4,4,0
11618,799.0,192,108.0,5,5,0
11619,799.0,114,48.0,6,6,0
11620,799.0,186,45.0,7,7,0
11621,799.0,201,28.0,8,8,0
11622,799.0,149,6.0,9,9,0
11623,799.0,200,1.0,10,10,0
11624,799.0,176,0.0,11,11,0
11625,800.0,45,538.0,1,1,14
11626,800.0,185,316.0,2,2,1
11627,800.0,6,301.0,3,3,0
11628,800.0,192,112.0,4,4,0
11629,800.0,137,111.0,5,5,0
11630,800.0,114,54.0,6,6,0
11631,800.0,186,47.0,7,7,0
11632,800.0,201,28.0,8,8,0
11633,800.0,149,7.0,9,9,0
11634,800.0,200,1.0,10,10,0
11635,800.0,176,0.0,11,11,0
11636,801.0,45,553.0,1,1,14
11637,801.0,185,359.0,2,2,2
11638,801.0,6,313.0,3,3,0
11639,801.0,192,124.0,4,4,0
11640,801.0,137,121.0,5,5,0
11641,801.0,114,62.0,6,6,0
11642,801.0,186,47.0,7,7,0
11643,801.0,201,28.0,8,8,0
11644,801.0,149,8.0,9,9,0
11645,801.0,200,1.0,10,10,0
11646,801.0,176,0.0,11,11,0
11647,802.0,45,593.0,1,1,15
11648,802.0,185,385.0,2,2,2
11649,802.0,6,335.0,3,3,0
11650,802.0,192,134.0,4,4,0
11651,802.0,137,124.0,5,5,0
11652,802.0,114,62.0,6,6,0
11653,802.0,186,47.0,7,7,0
11654,802.0,201,28.0,8,8,0
11655,802.0,149,8.0,9,9,0
11656,802.0,200,1.0,10,10,0
11657,802.0,176,0.0,11,11,0
11658,803.0,45,636.0,1,1,16
11659,803.0,185,400.0,2,2,2
11660,803.0,6,347.0,3,3,0
11661,803.0,192,138.0,4,4,0
11662,803.0,137,130.0,5,5,0
11663,803.0,114,74.0,6,6,0
11664,803.0,186,55.0,7,7,0
11665,803.0,201,29.0,8,8,0
11666,803.0,149,8.0,9,9,0
11667,803.0,200,1.0,10,10,0
11668,803.0,176,0.0,11,11,0
11669,,45,679.0,1,1,17
11670,,185,427.0,2,2,2
11671,,6,365.0,3,3,0
11672,,192,145.0,4,4,0
11673,,137,136.0,5,5,0
11674,,114,74.0,6,6,0
11675,,186,55.0,7,7,0
11676,,201,29.0,8,8,0
11677,,149,8.0,9,9,0
11678,,200,1.0,10,10,0
11679,,176,0.0,11,11,0
11680,,45,722.0,1,1,18
11681,,185,446.0,2,2,2
11682,,6,375.0,3,3,0
11683,,192,163.0,4,4,0
11684,,137,136.0,5,5,0
11685,,114,75.0,6,6,0
11686,,186,63.0,7,7,0
11687,,201,29.0,8,8,0
11688,,149,8.0,9,9,0
11689,,176,2.0,10,10,0
11690,,200,1.0,11,11,0
11691,,45,765.0,1,1,19
11692,,185,468.0,2,2,2
11693,,6,398.0,3,3,0
11694,,192,173.0,4,4,0
11695,,137,138.0,5,5,0
11696,,114,76.0,6,6,0
11697,,186,63.0,7,7,0
11698,,201,29.0,8,8,0
11699,,149,8.0,9,9,0
11700,,176,2.0,10,10,0
11701,,200,1.0,11,11,0
11702,804.0,6,37.0,1,1,1
11703,804.0,45,33.0,2,2,0
11704,804.0,185,10.0,3,3,0
11705,804.0,137,8.0,4,4,0
11706,804.0,192,7.0,5,5,0
11707,804.0,186,6.0,6,6,0
11708,804.0,149,0.0,7,7,0
11709,804.0,176,0.0,8,8,0
11710,804.0,114,0.0,9,9,0
11711,804.0,201,0.0,10,10,0
11712,805.0,45,66.0,1,1,1
11713,805.0,6,65.0,2,2,1
11714,805.0,185,37.0,3,3,0
11715,805.0,186,12.0,4,4,0
11716,805.0,192,10.0,5,5,0
11717,805.0,137,8.0,6,6,0
11718,805.0,201,4.0,7,7,0
11719,805.0,149,0.0,8,8,0
11720,805.0,176,0.0,9,9,0
11721,805.0,114,0.0,10,10,0
11722,806.0,6,102.0,1,1,2
11723,806.0,45,99.0,2,2,1
11724,806.0,185,47.0,3,3,0
11725,806.0,192,17.0,4,4,0
11726,806.0,137,16.0,5,5,0
11727,806.0,186,12.0,6,6,0
11728,806.0,201,8.0,7,7,0
11729,806.0,149,2.0,8,8,0
11730,806.0,176,0.0,9,9,0
11731,806.0,114,0.0,10,10,0
11732,807.0,45,136.0,1,1,2
11733,807.0,6,135.0,2,2,2
11734,807.0,185,57.0,3,3,0
11735,807.0,192,31.0,4,4,0
11736,807.0,137,18.0,5,5,0
11737,807.0,186,13.0,6,6,0
11738,807.0,201,8.0,7,7,0
11739,807.0,149,6.0,8,8,0
11740,807.0,176,0.0,9,9,0
11741,807.0,114,0.0,10,10,0
11742,808.0,45,161.0,1,1,3
11743,808.0,6,153.0,2,2,2
11744,808.0,185,72.0,3,3,0
11745,808.0,192,53.0,4,4,0
11746,808.0,186,21.0,5,5,0
11747,808.0,137,18.0,6,6,0
11748,808.0,149,14.0,7,7,0
11749,808.0,201,9.0,8,8,0
11750,808.0,176,4.0,9,9,0
11751,808.0,114,0.0,10,10,0
11752,809.0,6,196.0,1,1,3
11753,809.0,45,179.0,2,2,3
11754,809.0,185,97.0,3,3,0
11755,809.0,192,53.0,4,4,0
11756,809.0,186,29.0,5,5,0
11757,809.0,137,20.0,6,6,0
11758,809.0,149,14.0,7,7,0
11759,809.0,201,14.0,8,8,0
11760,809.0,176,4.0,9,9,0
11761,809.0,114,0.0,10,10,0
11762,810.0,45,222.0,1,1,4
11763,810.0,6,214.0,2,2,3
11764,810.0,185,112.0,3,3,0
11765,810.0,192,71.0,4,4,0
11766,810.0,186,29.0,5,5,0
11767,810.0,137,22.0,6,6,0
11768,810.0,149,18.0,7,7,0
11769,810.0,201,15.0,8,8,0
11770,810.0,176,4.0,9,9,0
11771,810.0,114,0.0,10,10,0
11772,811.0,45,250.0,1,1,4
11773,811.0,6,226.0,2,2,3
11774,811.0,185,137.0,3,3,1
11775,811.0,192,79.0,4,4,0
11776,811.0,137,37.0,5,5,0
11777,811.0,186,33.0,6,6,0
11778,811.0,201,21.0,7,7,0
11779,811.0,149,18.0,8,8,0
11780,811.0,176,5.0,9,9,0
11781,811.0,114,2.0,10,10,0
11782,812.0,45,287.0,1,1,5
11783,812.0,6,254.0,2,2,3
11784,812.0,185,152.0,3,3,1
11785,812.0,192,89.0,4,4,0
11786,812.0,137,40.0,5,5,0
11787,812.0,186,33.0,6,6,0
11788,812.0,201,29.0,7,7,0
11789,812.0,149,18.0,8,8,0
11790,812.0,176,5.0,9,9,0
11791,812.0,114,2.0,10,10,0
11792,813.0,45,330.0,1,1,6
11793,813.0,6,275.0,2,2,3
11794,813.0,185,174.0,3,3,1
11795,813.0,192,95.0,4,4,0
11796,813.0,137,41.0,5,5,0
11797,813.0,186,33.0,6,6,0
11798,813.0,201,29.0,7,7,0
11799,813.0,149,26.0,8,8,0
11800,813.0,176,5.0,9,9,0
11801,813.0,114,2.0,10,10,0
11802,814.0,45,357.0,1,1,6
11803,814.0,6,318.0,2,2,4
11804,814.0,185,184.0,3,3,1
11805,814.0,192,101.0,4,4,0
11806,814.0,137,41.0,5,5,0
11807,814.0,186,39.0,6,6,0
11808,814.0,201,29.0,7,7,0
11809,814.0,149,26.0,8,8,0
11810,814.0,114,11.0,9,9,0
11811,814.0,176,5.0,10,10,0
11812,815.0,45,392.0,1,1,7
11813,815.0,6,348.0,2,2,4
11814,815.0,185,199.0,3,3,1
11815,815.0,192,103.0,4,4,0
11816,815.0,137,45.0,5,5,0
11817,815.0,186,40.0,6,6,0
11818,815.0,201,35.0,7,7,0
11819,815.0,149,34.0,8,8,0
11820,815.0,114,11.0,9,9,0
11821,815.0,176,5.0,10,10,0
11822,816.0,45,435.0,1,1,8
11823,816.0,6,373.0,2,2,4
11824,816.0,185,212.0,3,3,1
11825,816.0,192,113.0,4,4,0
11826,816.0,137,55.0,5,5,0
11827,816.0,186,40.0,6,6,0
11828,816.0,201,35.0,7,7,0
11829,816.0,149,34.0,8,8,0
11830,816.0,114,11.0,9,9,0
11831,816.0,176,5.0,10,10,0
11832,817.0,45,475.0,1,1,9
11833,817.0,6,373.0,2,2,4
11834,817.0,185,230.0,3,3,1
11835,817.0,192,124.0,4,4,0
11836,817.0,137,59.0,5,5,0
11837,817.0,186,52.0,6,6,0
11838,817.0,149,42.0,7,7,0
11839,817.0,201,37.0,8,8,0
11840,817.0,114,17.0,9,9,0
11841,817.0,176,5.0,10,10,0
11842,818.0,45,503.0,1,1,9
11843,818.0,6,385.0,2,2,4
11844,818.0,185,270.0,3,3,2
11845,818.0,192,133.0,4,4,0
11846,818.0,137,65.0,5,5,0
11847,818.0,186,52.0,6,6,0
11848,818.0,149,42.0,7,7,0
11849,818.0,201,37.0,8,8,0
11850,818.0,114,23.0,9,9,0
11851,818.0,176,5.0,10,10,0
11852,819.0,45,540.0,1,1,10
11853,819.0,6,395.0,2,2,4
11854,819.0,185,303.0,3,3,2
11855,819.0,192,147.0,4,4,0
11856,819.0,137,66.0,5,5,0
11857,819.0,186,52.0,6,6,0
11858,819.0,201,43.0,7,7,0
11859,819.0,149,42.0,8,8,0
11860,819.0,114,23.0,9,9,0
11861,819.0,176,5.0,10,10,0
11862,820.0,45,575.0,1,1,11
11863,820.0,6,428.0,2,2,4
11864,820.0,185,315.0,3,3,2
11865,820.0,192,159.0,4,4,0
11866,820.0,137,68.0,5,5,0
11867,820.0,186,53.0,6,6,0
11868,820.0,149,48.0,7,7,0
11869,820.0,201,43.0,8,8,0
11870,820.0,114,23.0,9,9,0
11871,820.0,176,5.0,10,10,0
11872,,45,595.0,1,1,11
11873,,6,455.0,2,2,4
11874,,185,340.0,3,3,3
11875,,192,175.0,4,4,0
11876,,137,76.0,5,5,0
11877,,186,53.0,6,6,0
11878,,149,48.0,7,7,0
11879,,201,47.0,8,8,0
11880,,114,24.0,9,9,0
11881,,176,5.0,10,10,0
11882,,45,625.0,1,1,11
11883,,6,495.0,2,2,5
11884,,185,358.0,3,3,3
11885,,192,177.0,4,4,0
11886,,137,82.0,5,5,0
11887,,186,53.0,6,6,0
11888,,149,49.0,7,7,0
11889,,201,47.0,8,8,0
11890,,114,28.0,9,9,0
11891,,176,5.0,10,10,0
11892,,45,668.0,1,1,12
11893,,6,522.0,2,2,5
11894,,185,368.0,3,3,3
11895,,192,187.0,4,4,0
11896,,137,83.0,5,5,0
11897,,149,57.0,6,6,0
11898,,186,53.0,7,7,0
11899,,201,47.0,8,8,0
11900,,114,30.0,9,9,0
11901,,176,5.0,10,10,0
11902,821.0,6,40.0,1,1,1
11903,821.0,45,22.0,2,2,0
11904,821.0,185,20.0,3,3,0
11905,821.0,114,12.0,4,4,0
11906,821.0,149,7.0,5,5,0
