qualifyId,raceId,driverId,constructorId,number,position,q1,q2,q3
8508,1026,817,149,31,12,1:20.747,1:20.234,
8509,1026,822,6,16,13,1:20.443,1:20.273,
8510,1026,741,1,7,14,1:21.010,1:20.926,
8511,1026,803,201,20,15,1:20.869,1:21.573,
8512,1026,784,201,8,16,1:21.139,,
8513,1026,777,6,5,17,1:21.151,,
8514,1026,818,1,99,18,1:21.206,,
8515,1026,826,137,63,19,1:21.587,,
8516,1026,827,137,6,20,1:21.717,,
8517,1027,774,45,44,1,1:15.778,1:15.309,1:15.144
8518,1027,799,45,77,2,1:15.749,1:15.322,1:15.203
8519,1027,810,185,33,3,1:16.335,1:15.471,1:15.509
8520,1027,825,185,23,4,1:16.527,1:15.914,1:15.954
8521,1027,822,6,16,5,1:16.698,1:16.324,1:16.270
8522,1027,794,202,11,6,1:16.596,1:16.489,1:16.311
8523,1027,819,202,18,7,1:16.701,1:16.271,1:16.356
8524,1027,795,149,3,8,1:16.981,1:16.243,1:16.543
8525,1027,809,114,55,9,1:16.993,1:16.522,1:17.870
8526,1027,817,149,31,10,1:16.825,1:16.297,
8527,1027,824,114,4,11,1:16.895,1:16.640,
8528,1027,804,203,26,12,1:16.928,1:16.854,
8529,1027,741,1,7,13,1:17.059,1:16.854,
8530,1027,777,6,5,14,1:17.072,1:16.858,
8531,1027,784,201,8,15,1:17.069,1:17.254,
8532,1027,820,203,10,16,1:17.125,,
8533,1027,818,1,99,17,1:17.220,,
8534,1027,826,137,63,18,1:17.232,,
8535,1027,827,137,6,19,1:17.320,,
8536,1027,803,201,20,20,1:17.348,,
8537,1028,774,45,44,1,1:32.983,1:32.835,1:31.304
8538,1028,810,185,33,2,1:33.630,1:33.157,1:31.867
8539,1028,799,45,77,3,1:32.656,1:32.405,1:31.956
8540,1028,794,202,11,4,1:33.704,1:33.038,1:32.317
8541,1028,795,149,3,5,1:33.650,1:32.218,1:32.364
8542,1028,809,114,55,6,1:33.967,1:32.757,1:32.550
8543,1028,817,149,31,7,1:33.557,1:33.196,1:32.624
8544,1028,824,114,4,8,1:33.804,1:33.081,1:32.847
8545,1028,820,203,10,9,1:33.734,1:33.139,1:33.000
8546,1028,825,185,23,10,1:33.919,1:33.153,1:33.008
8547,1028,822,6,16,11,1:34.071,1:33.239,
8548,1028,804,203,26,12,1:33.511,1:33.249,
8549,1028,819,202,18,13,1:33.852,1:33.364,
8550,1028,826,137,63,14,1:34.020,1:33.583,
8551,1028,777,6,5,15,1:34.134,1:33.609,
8552,1028,784,201,8,16,1:34.592,,
8553,1028,818,1,99,17,1:34.594,,
8554,1028,803,201,20,18,1:34.681,,
8555,1028,827,137,6,19,1:35.066,,
8556,1028,741,1,7,20,1:35.267,,
8557,1029,799,45,77,1,1:26.573,1:25.971,1:25.269
8558,1029,774,45,44,2,1:26.620,1:25.390,1:25.525
8559,1029,810,185,33,3,1:26.319,1:25.467,1:25.562
8560,1029,822,6,16,4,1:26.857,1:26.240,1:26.035
8561,1029,825,185,23,5,1:27.126,1:26.285,1:26.047
8562,1029,795,149,3,6,1:26.836,1:26.096,1:26.223
8563,1029,817,149,31,7,1:27.086,1:26.364,1:26.242
8564,1029,824,114,4,8,1:26.829,1:26.316,1:26.458
8565,1029,794,202,11,9,1:27.120,1:26.330,1:26.704
8566,1029,809,114,55,10,1:27.378,1:26.361,1:26.709
8567,1029,777,6,5,11,1:27.107,1:26.738,
8568,1029,820,203,10,12,1:27.072,1:26.776,
8569,1029,804,203,26,13,1:27.285,1:26.848,
8570,1029,818,1,99,14,1:27.532,1:26.936,
8571,1029,803,201,20,15,1:27.231,1:27.125,
8572,1029,784,201,8,16,1:27.552,,
8573,1029,826,137,63,17,1:27.564,,
8574,1029,827,137,6,18,1:27.812,,
8575,1029,741,1,7,19,1:27.817,,
8576,1029,786,202,27,20,1:28.021,,
8577,1030,774,45,44,1,1:16.828,1:16.824,1:16.652
8578,1030,799,45,77,2,1:16.945,1:16.466,1:16.754
8579,1030,810,185,33,3,1:16.879,1:17.038,1:16.904
8580,1030,822,6,16,4,1:17.421,1:17.367,1:17.090
8581,1030,794,202,11,5,1:17.370,1:17.129,1:17.223
8582,1030,825,185,23,6,1:17.435,1:17.411,1:17.437
8583,1030,809,114,55,7,1:17.627,1:17.183,1:17.520
8584,1030,824,114,4,8,1:17.547,1:17.321,1:17.525
8585,1030,820,203,10,9,1:17.209,1:17.367,1:17.803
8586,1030,795,149,3,10,1:17.621,1:17.481,
8587,1030,817,149,31,11,1:17.775,1:17.614,
8588,1030,819,202,18,12,1:17.667,1:17.626,
8589,1030,804,203,26,13,1:17.841,1:17.728,
8590,1030,826,137,63,14,1:17.931,1:17.788,
8591,1030,777,6,5,15,1:17.446,1:17.919,
8592,1030,741,1,7,16,1:18.201,,
8593,1030,818,1,99,17,1:18.323,,
8594,1030,784,201,8,18,1:18.364,,
8595,1030,803,201,20,19,1:18.508,,
8596,1030,827,137,6,20,1:18.777,,
8597,1031,799,45,77,1,1:14.221,1:14.585,1:13.609
8598,1031,774,45,44,2,1:14.229,1:14.643,1:13.706
8599,1031,810,185,33,3,1:15.034,1:14.974,1:14.176
8600,1031,820,203,10,4,1:15.183,1:14.681,1:14.502
8601,1031,795,149,3,5,1:15.474,1:14.953,1:14.520
8602,1031,825,185,23,6,1:15.402,1:14.745,1:14.572
8603,1031,822,6,16,7,1:15.123,1:15.017,1:14.616
8604,1031,804,203,26,8,1:15.412,1:15.022,1:14.696
8605,1031,824,114,4,9,1:15.274,1:15.051,1:14.814
8606,1031,809,114,55,10,1:15.528,1:15.027,1:14.911
8607,1031,794,202,11,11,1:15.407,1:15.061,
8608,1031,817,149,31,12,1:15.352,1:15.201,
8609,1031,826,137,63,13,1:15.760,1:15.323,
8610,1031,777,6,5,14,1:15.571,1:15.385,
8611,1031,819,202,18,15,1:15.822,1:15.494,
8612,1031,784,201,8,16,1:15.918,,
8613,1031,803,201,20,17,1:15.939,,
8614,1031,741,1,7,18,1:15.953,,
8615,1031,827,137,6,19,1:15.987,,
8616,1031,818,1,99,20,1:16.208,,
8617,1032,819,202,18,1,2:07.467,1:53.372,1:47.765
8618,1032,810,185,33,2,1:57.485,1:50.293,1:48.055
8619,1032,794,202,11,3,2:07.614,1:54.097,1:49.321
8620,1032,825,185,23,4,1:59.431,1:52.282,1:50.448
8621,1032,795,149,3,5,2:05.598,1:54.278,1:51.595
8622,1032,774,45,44,6,2:07.599,1:52.709,1:52.560
8623,1032,817,149,31,7,2:06.115,1:53.657,1:52.622
8624,1032,741,1,7,8,2:01.249,1:53.793,1:52.745
8625,1032,799,45,77,9,2:07.001,1:53.767,1:53.258
8626,1032,818,1,99,10,2:07.341,1:53.431,1:57.226
8627,1032,824,114,4,11,2:07.167,1:54.945,
8628,1032,777,6,5,12,2:03.356,1:55.169,
8629,1032,809,114,55,13,2:07.489,1:55.410,
8630,1032,822,6,16,14,2:04.464,1:56.696,
8631,1032,820,203,10,15,2:05.579,1:58.556,
8632,1032,803,201,20,16,2:08.007,,
8633,1032,804,203,26,17,2:09.070,,
8634,1032,826,137,63,18,2:10.017,,
8635,1032,784,201,8,19,2:12.909,,
8636,1032,827,137,6,20,2:21.611,,
8637,1033,774,45,44,1,1:28.343,1:27.586,1:27.264
8638,1033,799,45,77,2,1:28.767,1:28.063,1:27.553
8639,1033,810,185,33,3,1:28.885,1:28.025,1:27.678
8640,1033,825,185,23,4,1:28.732,1:28.749,1:28.274
8641,1033,794,202,11,5,1:29.178,1:28.894,1:28.322
8642,1033,795,149,3,6,1:29.005,1:28.648,1:28.417
8643,1033,817,149,31,7,1:29.203,1:28.937,1:28.419
8644,1033,820,203,10,8,1:28.971,1:29.008,1:28.448
8645,1033,824,114,4,9,1:29.464,1:28.877,1:28.542
8646,1033,804,203,26,10,1:29.158,1:28.944,1:28.618
8647,1033,777,6,5,11,1:29.142,1:29.149,
8648,1033,822,6,16,12,1:29.137,1:29.165,
8649,1033,819,202,18,13,1:28.679,1:29.557,
8650,1033,826,137,63,14,1:29.294,1:31.218,
8651,1033,809,114,55,15,1:28.975,,
8652,1033,818,1,99,16,1:29.491,,
8653,1033,741,1,7,17,1:29.810,,
8654,1033,803,201,20,18,1:30.111,,
8655,1033,784,201,8,19,1:30.138,,
8656,1033,827,137,6,20,1:30.182,,
8657,1034,799,45,77,1,0:53.904,0:53.803,0:53.377
8658,1034,826,45,63,2,0:54.160,0:53.819,0:53.403
8659,1034,810,185,33,3,0:54.037,0:53.647,0:53.433
8660,1034,822,6,16,4,0:54.249,0:53.825,0:53.613
8661,1034,794,202,11,5,0:54.236,0:53.787,0:53.790
8662,1034,804,203,26,6,0:54.346,0:53.856,0:53.906
8663,1034,795,149,3,7,0:54.388,0:53.871,0:53.957
8664,1034,809,114,55,8,0:54.450,0:53.818,0:54.010
8665,1034,820,203,10,9,0:54.207,0:53.941,0:54.154
8666,1034,819,202,18,10,0:54.595,0:53.840,0:54.200
8667,1034,817,149,31,11,0:54.309,0:53.995,
8668,1034,825,185,23,12,0:54.620,0:54.026,
8669,1034,777,6,5,13,0:54.301,0:54.175,
8670,1034,818,1,99,14,0:54.523,0:54.377,
8671,1034,824,114,4,15,0:54.194,0:54.693,
8672,1034,803,201,20,16,0:54.705,,
8673,1034,827,137,6,17,0:54.796,,
8674,1034,828,137,89,18,0:54.892,,
8675,1034,741,1,7,19,0:54.963,,
8676,1034,829,201,51,20,0:55.426,,
8677,1035,810,185,33,1,1:35.993,1:35.641,1:35.246
8678,1035,799,45,77,2,1:35.699,1:35.527,1:35.271
8679,1035,774,45,44,3,1:35.528,1:35.466,1:35.332
8680,1035,824,114,4,4,1:36.016,1:35.849,1:35.497
8681,1035,825,185,23,5,1:36.106,1:35.654,1:35.571
8682,1035,809,114,55,6,1:36.517,1:36.192,1:35.815
8683,1035,804,203,26,7,1:36.459,1:36.214,1:35.963
8684,1035,819,202,18,8,1:36.502,1:36.143,1:36.046
8685,1035,822,6,16,9,1:35.881,1:35.932,1:36.065
8686,1035,820,203,10,10,1:36.545,1:36.282,1:36.242
8687,1035,817,149,31,11,1:36.783,1:36.359,
8688,1035,795,149,3,12,1:36.704,1:36.406,
8689,1035,777,6,5,13,1:36.655,1:36.631,
8690,1035,818,1,99,14,1:37.075,1:38.248,
8691,1035,794,202,11,15,1:36.034,,
8692,1035,741,1,7,16,1:37.555,,
8693,1035,803,201,20,17,1:37.863,,
8694,1035,826,137,63,18,1:38.045,,
8695,1035,829,201,51,19,1:38.173,,
8696,1035,827,137,6,20,1:38.443,,
8697,1036,810,185,33,1,1:30.499,1:30.318,1:28.997
8698,1036,774,45,44,2,1:30.617,1:30.085,1:29.385
8699,1036,799,45,77,3,1:31.200,1:30.186,1:29.586
8700,1036,822,6,16,4,1:30.691,1:30.010,1:29.678
8701,1036,820,203,10,5,1:30.848,1:30.513,1:29.809
8702,1036,795,114,3,6,1:30.795,1:30.222,1:29.927
8703,1036,824,114,4,7,1:30.902,1:30.099,1:29.974
8704,1036,809,6,55,8,1:31.653,1:30.009,1:30.215
8705,1036,742,204,14,9,1:30.863,1:30.595,1:30.249
8706,1036,819,61,18,10,1:31.261,1:30.624,1:30.601
8707,1036,794,185,11,11,1:31.165,1:30.659,
8708,1036,818,1,99,12,1:30.998,1:30.708,
8709,1036,830,203,22,13,1:30.607,1:31.203,
8710,1036,741,1,7,14,1:31.547,1:31.238,
8711,1036,826,137,63,15,1:31.316,1:33.430,
8712,1036,817,204,31,16,1:31.724,,
8713,1036,827,137,6,17,1:31.936,,
8714,1036,777,61,5,18,1:32.056,,
8715,1036,831,201,47,19,1:32.449,,
8716,1036,832,201,9,20,1:33.273,,
8717,1037,774,45,44,1,1:14.823,1:14.817,1:14.411
8718,1037,794,185,11,2,1:15.395,1:14.716,1:14.446
8719,1037,810,185,33,3,1:15.109,1:14.884,1:14.498
8720,1037,822,6,16,4,1:15.413,1:14.808,1:14.740
8721,1037,820,203,10,5,1:15.548,1:14.927,1:14.790
8722,1037,795,114,3,6,1:15.669,1:15.033,1:14.826
8723,1037,824,114,4,7,1:15.009,1:14.718,1:14.875
8724,1037,799,45,77,8,1:14.672,1:14.905,1:14.898
8725,1037,817,204,31,9,1:15.385,1:15.117,1:15.210
8726,1037,819,61,18,10,1:15.522,1:15.138,
8727,1037,809,6,55,11,1:15.406,1:15.199,
8728,1037,826,137,63,12,1:15.826,1:15.261,
8729,1037,777,61,5,13,1:15.459,1:15.394,
8730,1037,827,137,6,14,1:15.653,1:15.593,
8731,1037,742,204,14,15,1:15.832,1:15.593,
8732,1037,741,1,7,16,1:15.974,,
8733,1037,818,1,99,17,1:16.122,,
8734,1037,831,201,47,18,1:16.279,,
8735,1037,832,201,9,19,1:16.797,,
8736,1037,830,203,22,20,,,
8737,1038,799,45,77,1,1:18.722,1:18.458,1:18.348
8738,1038,774,45,44,2,1:18.857,1:17.968,1:18.355
8739,1038,810,185,33,3,1:19.485,1:18.650,1:18.746
8740,1038,794,185,11,4,1:19.337,1:18.845,1:18.890
8741,1038,809,6,55,5,1:19.309,1:18.813,1:19.039
8742,1038,817,204,31,6,1:19.092,1:18.586,1:19.042
8743,1038,824,114,4,7,1:18.794,1:18.481,1:19.116
8744,1038,822,6,16,8,1:19.373,1:18.769,1:19.306
8745,1038,820,203,10,9,1:19.464,1:19.052,1:19.475
8746,1038,777,61,5,10,1:19.403,1:18.970,1:19.659
8747,1038,826,137,63,11,1:19.797,1:19.109,
8748,1038,818,1,99,12,1:19.410,1:19.216,
8749,1038,742,204,14,13,1:19.728,1:19.456,
8750,1038,830,203,22,14,1:19.684,1:19.463,
8751,1038,741,1,7,15,1:19.748,1:19.812,
8752,1038,795,114,3,16,1:19.839,,
8753,1038,819,61,18,17,1:19.913,,
8754,1038,827,137,6,18,1:20.285,,
8755,1038,831,201,47,19,1:20.452,,
8756,1038,832,201,9,20,1:20.912,,
8757,1039,774,45,44,1,1:18.245,1:17.166,1:16.741
8758,1039,810,185,33,2,1:18.090,1:16.922,1:16.777
8759,1039,799,45,77,3,1:18.005,1:17.142,1:16.873
8760,1039,822,6,16,4,1:18.041,1:17.717,1:17.510
8761,1039,817,204,31,5,1:18.281,1:17.743,1:17.580
8762,1039,809,6,55,6,1:18.205,1:17.656,1:17.620
8763,1039,795,114,3,7,1:18.264,1:17.719,1:17.622
8764,1039,794,185,11,8,1:18.203,1:17.669,1:17.701
8765,1039,824,114,4,9,1:17.821,1:17.696,1:18.010
8766,1039,742,204,14,10,1:18.281,1:17.966,1:18.147
8767,1039,819,61,18,11,1:18.241,1:17.974,
8768,1039,820,203,10,12,1:18.190,1:17.982,
8769,1039,777,61,5,13,1:18.289,1:18.079,
8770,1039,818,1,99,14,1:18.549,1:18.356,
8771,1039,826,137,63,15,1:18.445,1:19.154,
8772,1039,830,203,22,16,1:18.556,,
8773,1039,741,1,7,17,1:18.917,,
8774,1039,831,201,47,18,1:19.117,,
8775,1039,827,137,6,19,1:19.219,,
8776,1039,832,201,9,20,1:19.807,,
8777,1040,822,6,16,1,1:11.113,1:10.597,1:10.346
8778,1040,810,185,33,2,1:11.124,1:10.650,1:10.576
8779,1040,799,45,77,3,1:10.938,1:10.695,1:10.601
8780,1040,809,6,55,4,1:11.324,1:10.806,1:10.611
8781,1040,824,114,4,5,1:11.321,1:11.031,1:10.620
8782,1040,820,203,10,6,1:11.560,1:11.179,1:10.900
8783,1040,774,45,44,7,1:11.622,1:11.116,1:11.095
8784,1040,777,61,5,8,1:12.078,1:11.309,1:11.419
8785,1040,794,185,11,9,1:11.644,1:11.019,1:11.573
8786,1040,818,1,99,10,1:11.658,1:11.409,1:11.779
8787,1040,817,204,31,11,1:11.740,1:11.486,
8788,1040,795,114,3,12,1:11.747,1:11.598,
8789,1040,819,61,18,13,1:11.979,1:11.600,
8790,1040,741,1,7,14,1:11.899,1:11.642,
8791,1040,826,137,63,15,1:12.016,1:11.830,
8792,1040,830,203,22,16,1:12.096,,
8793,1040,742,204,14,17,1:12.205,,
8794,1040,827,137,6,18,1:12.366,,
8795,1040,832,201,9,19,1:12.958,,
8796,1041,822,6,16,1,1:42.241,1:41.659,1:41.218
8797,1041,774,45,44,2,1:41.545,1:41.634,1:41.450
8798,1041,810,185,33,3,1:41.760,1:41.625,1:41.563
8799,1041,820,203,10,4,1:42.288,1:41.932,1:41.565
8800,1041,809,6,55,5,1:42.121,1:41.740,1:41.576
8801,1041,824,114,4,6,1:42.167,1:41.813,1:41.747
8802,1041,794,185,11,7,1:41.968,1:41.630,1:41.917
8803,1041,830,203,22,8,1:42.521,1:41.654,1:42.211
8804,1041,742,204,14,9,1:42.934,1:42.195,1:42.327
8805,1041,799,45,77,10,1:42.701,1:42.106,1:42.659
8806,1041,777,61,5,11,1:42.460,1:42.224,
8807,1041,817,204,31,12,1:42.426,1:42.273,
8808,1041,795,114,3,13,1:42.304,1:42.558,
8809,1041,741,1,7,14,1:42.923,1:42.587,
8810,1041,826,137,63,15,1:42.728,1:42.758,
8811,1041,827,137,6,16,1:43.128,,
8812,1041,831,201,47,17,1:44.158,,
8813,1041,832,201,9,18,1:44.238,,
8814,1041,819,61,18,19,,,
8815,1041,818,1,99,20,,,
8816,1042,810,185,33,1,1:31.001,1:31.080,1:29.990
8817,1042,774,45,44,2,1:31.237,1:30.788,1:30.248
8818,1042,799,45,77,3,1:31.669,1:30.735,1:30.376
8819,1042,794,185,11,4,1:31.560,1:30.971,1:30.445
8820,1042,809,6,55,5,1:32.079,1:31.146,1:30.840
8821,1042,820,203,10,6,1:31.898,1:31.353,1:30.868
8822,1042,822,6,16,7,1:32.209,1:31.567,1:30.987
8823,1042,824,114,4,8,1:31.733,1:31.542,1:31.252
8824,1042,742,204,14,9,1:32.158,1:31.549,1:31.340
8825,1042,795,114,3,10,1:32.181,1:31.615,1:31.382
8826,1042,817,204,31,11,1:32.139,1:31.736,
8827,1042,777,61,5,12,1:32.132,1:31.767,
8828,1042,818,1,99,13,1:32.722,1:31.813,
8829,1042,826,137,63,14,1:33.060,1:32.065,
8830,1042,831,201,47,15,1:32.942,,
8831,1042,827,137,6,16,1:33.062,,
8832,1042,741,1,7,17,1:33.354,,
8833,1042,832,201,9,18,1:33.554,,
8834,1042,819,61,18,19,,,
8835,1042,830,203,22,20,,,
8836,1043,810,185,33,1,1:04.489,1:04.433,1:03.841
8837,1043,799,45,77,2,1:04.537,1:04.443,1:04.035
8838,1043,774,45,44,3,1:04.672,1:04.512,1:04.067
8839,1043,824,114,4,4,1:04.584,1:04.298,1:04.120
8840,1043,794,185,11,5,1:04.638,1:04.197,1:04.168
8841,1043,820,203,10,6,1:04.765,1:04.429,1:04.236
8842,1043,822,6,16,7,1:04.745,1:04.646,1:04.472
8843,1043,830,203,22,8,1:04.608,1:04.631,1:04.514
8844,1043,742,204,14,9,1:04.971,1:04.582,1:04.574
8845,1043,819,61,18,10,1:04.821,1:04.663,1:04.708
8846,1043,826,137,63,11,1:05.033,1:04.671,
8847,1043,809,6,55,12,1:04.859,1:04.800,
8848,1043,795,114,3,13,1:05.142,1:04.808,
8849,1043,777,61,5,14,1:05.051,1:04.875,
8850,1043,818,1,99,15,1:05.092,1:04.913,
8851,1043,827,137,6,16,1:05.175,,
8852,1043,817,204,31,17,1:05.217,,
8853,1043,741,1,7,18,1:05.429,,
8854,1043,831,201,47,19,1:06.041,,
8855,1043,832,201,9,20,1:06.192,,
8856,1044,810,185,33,1,1:04.249,1:03.927,1:03.720
8857,1044,824,114,4,2,1:04.345,1:04.415,1:03.768
8858,1044,794,185,11,3,1:04.833,1:04.483,1:03.990
8859,1044,774,45,44,4,1:04.506,1:04.258,1:04.014
8860,1044,799,45,77,5,1:04.563,1:04.376,1:04.049
8861,1044,820,203,10,6,1:04.841,1:04.412,1:04.107
8862,1044,830,203,22,7,1:04.967,1:04.518,1:04.273
8863,1044,777,61,5,8,1:04.846,1:04.493,1:04.570
8864,1044,826,137,63,9,1:04.907,1:04.553,1:04.591
8865,1044,819,61,18,10,1:04.927,1:04.547,1:04.618
8866,1044,809,6,55,11,1:04.596,1:04.559,
8867,1044,822,6,16,12,1:04.906,1:04.600,
8868,1044,795,114,3,13,1:04.977,1:04.719,
8869,1044,742,204,14,14,1:04.472,1:04.856,
8870,1044,818,1,99,15,1:04.782,1:05.083,
8871,1044,741,1,7,16,1:05.009,,
8872,1044,817,204,31,17,1:05.051,,
8873,1044,827,137,6,18,1:05.195,,
8874,1044,831,201,47,19,1:05.427,,
8875,1044,832,201,9,20,1:05.951,,
8876,1045,774,45,44,1,1:26.786,1:26.023,1:26.134
8877,1045,810,185,33,2,1:26.751,1:26.315,1:26.209
8878,1045,799,45,77,3,1:27.487,1:26.764,1:26.328
8879,1045,822,6,16,4,1:27.051,1:26.919,1:26.828
8880,1045,794,185,11,5,1:27.121,1:27.073,1:26.844
8881,1045,824,114,4,6,1:27.444,1:27.220,1:26.897
8882,1045,795,114,3,7,1:27.323,1:27.125,1:26.899
8883,1045,826,137,63,8,1:27.671,1:27.080,1:26.971
8884,1045,809,6,55,9,1:27.337,1:26.848,1:27.007
8885,1045,777,61,5,10,1:27.493,1:27.103,1:27.179
8886,1045,742,204,14,11,1:27.580,1:27.245,
8887,1045,820,203,10,12,1:27.600,1:27.273,
8888,1045,817,204,31,13,1:27.415,1:27.340,
8889,1045,818,1,99,14,1:27.595,1:27.617,
8890,1045,819,61,18,15,1:28.017,1:27.665,
8891,1045,830,203,22,16,1:28.043,,
8892,1045,741,1,7,17,1:28.062,,
8893,1045,827,137,6,18,1:28.254,,
8894,1045,831,201,47,19,1:28.738,,
8895,1045,832,201,9,20,1:29.051,,
8896,1046,774,45,44,1,1:16.424,1:16.553,1:15.419
8897,1046,799,45,77,2,1:16.569,1:16.702,1:15.734
8898,1046,810,185,33,3,1:16.214,1:15.650,1:15.840
8899,1046,794,185,11,4,1:17.233,1:16.443,1:16.421
8900,1046,820,203,10,5,1:16.874,1:16.394,1:16.483
8901,1046,824,114,4,6,1:17.081,1:16.385,1:16.489
8902,1046,822,6,16,7,1:17.084,1:16.574,1:16.496
8903,1046,817,204,31,8,1:17.367,1:16.766,1:16.653
8904,1046,742,204,14,9,1:17.123,1:16.541,1:16.715
8905,1046,777,61,5,10,1:17.105,1:16.794,1:16.750
8906,1046,795,114,3,11,1:17.664,1:16.871,
8907,1046,819,61,18,12,1:17.038,1:16.893,
8908,1046,741,1,7,13,1:17.553,1:17.564,
8909,1046,818,1,99,14,1:17.776,1:17.583,
8910,1046,809,6,55,15,1:16.649,,
8911,1046,830,203,22,16,1:17.919,,
8912,1046,826,137,63,17,1:17.944,,
8913,1046,827,137,6,18,1:18.036,,
8914,1046,832,201,9,19,1:18.922,,
8915,1046,831,201,47,20,,,
8916,1047,810,185,33,1,1:58.717,1:56.559,1:59.765
8917,1047,826,137,63,2,1:59.864,1:56.950,2:00.086
8918,1047,774,45,44,3,1:59.218,1:56.229,2:00.099
8919,1047,795,114,3,4,2:01.583,1:57.127,2:00.864
8920,1047,777,61,5,5,2:00.175,1:56.814,2:00.935
8921,1047,820,203,10,6,2:00.387,1:56.440,2:01.164
8922,1047,794,185,11,7,1:59.334,1:56.886,2:02.112
8923,1047,799,45,77,8,1:59.870,1:56.295,2:02.502
8924,1047,817,204,31,9,2:01.824,1:57.354,2:03.513
8925,1047,824,114,4,10,1:58.301,1:56.025,
8926,1047,822,6,16,11,2:00.728,1:57.721,
8927,1047,827,137,6,12,2:00.966,1:58.056,
8928,1047,809,6,55,13,2:01.184,1:58.137,
8929,1047,742,204,14,14,2:01.653,1:58.205,
8930,1047,819,61,18,15,2:01.597,1:58.231,
8931,1047,818,1,99,16,2:02.306,,
8932,1047,830,203,22,17,2:02.413,,
8933,1047,831,201,47,18,2:03.973,,
8934,1047,741,1,7,19,2:04.452,,
8935,1047,832,201,9,20,2:04.939,,
8936,1048,810,185,33,1,1:10.036,1:09.071,1:08.885
8937,1048,774,45,44,2,1:10.114,1:09.726,1:08.923
8938,1048,799,45,77,3,1:10.219,1:09.769,1:09.222
8939,1048,820,203,10,4,1:10.274,1:09.541,1:09.478
8940,1048,822,6,16,5,1:09.829,1:09.437,1:09.527
8941,1048,809,6,55,6,1:10.022,1:09.870,1:09.537
8942,1048,818,1,99,7,1:10.050,1:10.033,1:09.590
8943,1048,817,204,31,8,1:10.179,1:09.919,1:09.933
8944,1048,742,204,14,9,1:10.435,1:10.020,1:09.956
8945,1048,795,114,3,10,1:10.255,1:09.865,1:10.166
8946,1048,826,137,63,11,1:10.382,1:10.332,
8947,1048,819,61,18,12,1:10.438,1:10.367,
8948,1048,824,114,4,13,1:10.489,1:10.406,
8949,1048,827,137,6,14,1:10.093,1:11.161,
8950,1048,830,203,22,15,1:10.462,1:11.314,
8951,1048,794,185,11,16,1:10.530,,
8952,1048,777,61,5,17,1:10.731,,
8953,1048,773,1,88,18,1:11.301,,
8954,1048,831,201,47,19,1:11.387,,
8955,1048,832,201,9,20,1:11.875,,
8956,1049,799,45,77,1,1:20.685,1:20.032,1:19.555
8957,1049,774,45,44,2,1:20.543,1:19.936,1:19.651
8958,1049,810,185,33,3,1:21.035,1:20.229,1:19.966
8959,1049,824,114,4,4,1:20.916,1:20.059,1:19.989
8960,1049,795,114,3,5,1:21.292,1:20.435,1:19.995
8961,1049,820,203,10,6,1:21.440,1:20.556,1:20.260
8962,1049,809,6,55,7,1:21.118,1:20.750,1:20.462
8963,1049,822,6,16,8,1:21.219,1:20.767,1:20.510
8964,1049,794,185,11,9,1:21.308,1:20.882,1:20.611
8965,1049,818,1,99,10,1:21.197,1:20.726,1:20.808
8966,1049,777,61,5,11,1:21.394,1:20.913,
8967,1049,819,61,18,12,1:21.415,1:21.020,
8968,1049,742,204,14,13,1:21.487,1:21.069,
8969,1049,817,204,31,14,1:21.500,1:21.103,
8970,1049,826,137,63,15,1:21.890,1:21.392,
8971,1049,827,137,6,16,1:21.925,,
8972,1049,830,203,22,17,1:21.973,,
8973,1049,831,201,47,18,1:22.248,,
8974,1049,773,1,88,19,1:22.530,,
8975,1049,832,201,9,20,1:22.716,,
8976,1050,824,114,4,1,1:47.238,1:45.827,1:41.993
8977,1050,809,6,55,2,1:47.924,1:46.521,1:42.510
8978,1050,826,137,63,3,1:48.303,1:46.435,1:42.983
8979,1050,774,45,44,4,1:45.992,1:45.129,1:44.050
8980,1050,795,114,3,5,1:48.345,1:46.361,1:44.156
8981,1050,742,204,14,6,1:47.877,1:45.514,1:44.204
8982,1050,799,45,77,7,1:46.396,1:45.306,1:44.710
8983,1050,819,61,18,8,1:48.322,1:46.360,1:44.956
8984,1050,794,185,11,9,1:46.455,1:45.834,1:45.337
8985,1050,817,204,31,10,1:48.099,1:46.070,1:45.865
8986,1050,777,61,5,11,1:47.205,1:46.573,
8987,1050,820,203,10,12,1:47.828,1:46.641,
8988,1050,830,203,22,13,1:48.854,1:46.751,
8989,1050,827,137,6,14,1:48.252,,
8990,1050,822,6,16,15,1:48.470,,
8991,1050,741,1,7,16,1:49.586,,
8992,1050,831,201,47,17,1:49.830,,
8993,1050,818,1,99,18,1:51.023,,
8994,1050,832,201,9,19,1:53.764,,
8995,1050,810,185,33,20,,,
8996,1051,774,45,44,1,1:24.585,1:23.082,1:22.868
8997,1051,799,45,77,2,1:25.047,1:23.579,1:22.998
8998,1051,810,185,33,3,1:24.592,1:23.732,1:23.196
8999,1051,822,6,16,4,1:24.869,1:24.015,1:23.265
9000,1051,820,203,10,5,1:24.704,1:23.817,1:23.326
9001,1051,742,204,14,6,1:25.174,1:23.914,1:23.477
9002,1051,794,185,11,7,1:24.963,1:23.961,1:23.706
9003,1051,824,114,4,8,1:25.138,1:24.642,1:23.954
9004,1051,819,61,18,9,1:25.511,1:24.601,1:24.305
